epoch,step,test_dec_cross_entropy,test_dec_self_entropy,test_enc_self_entropy,test_loss,test_mae,test_r2,test_rmse,train_dec_cross_entropy,train_dec_self_entropy,train_enc_self_entropy,train_loss,train_mae,train_r2,train_rmse,val_dec_cross_entropy,val_dec_self_entropy,val_enc_self_entropy,val_loss,val_mae,val_r2,val_rmse
90,5823,,,,,,,,,,,,,,,1.7100902795791626,0.0,1.9066309928894043,1.1489551067352295,0.8649174571037292,0.895617663860321,1.0691453218460083
90,5823,,,,,,,,1.7207342386245728,0.0,1.9121612310409546,0.9858154058456421,0.7808911204338074,0.9024083614349365,0.9876600503921509,,,,,,,
91,5887,,,,,,,,,,,,,,,1.7483584880828857,0.0,1.886640191078186,1.1442513465881348,0.8650157451629639,0.8958313465118408,1.066659927368164
91,5887,,,,,,,,1.7174850702285767,0.0,1.9060827493667603,1.0215356349945068,0.7964959740638733,0.8982718586921692,1.0032310485839844,,,,,,,
92,5951,,,,,,,,,,,,,,,1.7367291450500488,0.0,1.9026468992233276,1.1764112710952759,0.8652564287185669,0.8921631574630737,1.0799436569213867
92,5951,,,,,,,,1.7304368019104004,0.0,1.901336669921875,1.0352966785430908,0.8022336363792419,0.8967481851577759,1.0125683546066284,,,,,,,
93,6015,,,,,,,,,,,,,,,1.71136474609375,0.0,1.9117763042449951,1.054561972618103,0.8199681639671326,0.9036703705787659,1.0236961841583252
93,6015,,,,,,,,1.7221592664718628,0.0,1.9050261974334717,0.9885523319244385,0.7818886041641235,0.9007790088653564,0.987773597240448,,,,,,,
94,6079,,,,,,,,,,,,,,,1.696163535118103,0.0,1.9052093029022217,1.1211180686950684,0.8404825329780579,0.8972963094711304,1.0540462732315063
94,6079,,,,,,,,1.7123411893844604,0.0,1.9019708633422852,1.0015357732772827,0.7861815094947815,0.9013299345970154,0.9946690201759338,,,,,,,
95,6143,,,,,,,,,,,,,,,1.7210010290145874,0.0,1.9039716720581055,1.1222690343856812,0.8478979468345642,0.897427499294281,1.0555782318115234
95,6143,,,,,,,,1.7193657159805298,0.0,1.9075720310211182,1.0224100351333618,0.7954801321029663,0.8986967206001282,1.0048044919967651,,,,,,,
96,6207,,,,,,,,,,,,,,,1.7246384620666504,0.0,1.9091378450393677,1.128808856010437,0.8590129613876343,0.8971772789955139,1.0593472719192505
96,6207,,,,,,,,1.7194637060165405,0.0,1.9021998643875122,1.0021287202835083,0.7890158891677856,0.8980611562728882,0.9937849640846252,,,,,,,
97,6271,,,,,,,,,,,,,,,1.7352328300476074,0.0,1.893538236618042,1.0842158794403076,0.8388125896453857,0.901017963886261,1.0382740497589111
97,6271,,,,,,,,1.711055040359497,0.0,1.906838059425354,0.9950910210609436,0.7858229279518127,0.899864912033081,0.9923183917999268,,,,,,,
98,6335,,,,,,,,,,,,,,,1.7127156257629395,0.0,1.8954339027404785,1.0664368867874146,0.8236475586891174,0.9024688601493835,1.0291742086410522
98,6335,,,,,,,,1.7146084308624268,0.0,1.8968288898468018,1.010826826095581,0.7917296886444092,0.8982228636741638,1.0008177757263184,,,,,,,
99,6399,,,,,,,,,,,,,,,1.7157799005508423,0.0,1.8903534412384033,1.1555081605911255,0.871814489364624,0.8947669863700867,1.0720096826553345
99,6399,,,,,,,,1.7050998210906982,0.0,1.8962777853012085,0.9907237887382507,0.7811191082000732,0.9025028944015503,0.9898458123207092,,,,,,,
100,6400,,,,,,,,,,,,,,,1.7157799005508423,0.0,1.8903534412384033,1.1555081605911255,0.871814489364624,0.8947669863700867,1.0720096826553345
100,6400,1.711337685585022,0.0,1.8922463655471802,1.0552079677581787,0.8115153908729553,0.9067840576171875,1.022400140762329,,,,,,,,,,,,,,
