adaptive_cycle,adaptive_phase,adaptive_phase_epochs,epoch,step,train_group_l1,train_hsic,train_hsic_reg,train_l0_penalty,train_l0_reg,train_loss_x,train_notears,train_score_sparse,train_x_mae,train_x_r2,train_x_rmse,val_group_l1,val_hsic,val_hsic_reg,val_l0_penalty,val_l0_reg,val_loss,val_loss_x,val_notears,val_score_sparse,val_x_mae,val_x_r2,val_x_rmse
,,,58,478,0.0,0.008208001963794231,0.008208001963794231,34.19219207763672,0.0,0.008754740469157696,0.017105281352996826,0.7611544728279114,0.07151325792074203,0.5471891164779663,0.09356318414211273,,,,,,,,,,,,
0.0,0.0,60.0,59,486,,,,,,,,,,,,0.0,0.009371278807520866,0.009371278807520866,34.191261291503906,0.0,0.03312372788786888,0.006648134905844927,0.017104314640164375,0.7611373066902161,0.06226346269249916,0.6552482843399048,0.08153458684682846
,,,59,486,0.0,0.008096099831163883,0.008096099831163883,34.19219207763672,0.0,0.008710738271474838,0.017105283215641975,0.7611544728279114,0.07136505842208862,0.5494253039360046,0.09332834184169769,,,,,,,,,,,,
0.0,0.0,61.0,60,494,,,,,,,,,,,,0.0,0.009371605701744556,0.009371605701744556,34.191261291503906,0.0,0.03308060020208359,0.0066046821884810925,0.017104314640164375,0.7611373066902161,0.062240034341812134,0.6575005054473877,0.0812675952911377
,,,60,494,0.0,0.008233562111854553,0.008233562111854553,34.19219207763672,0.0,0.008654622361063957,0.017105283215641975,0.7611544728279114,0.07119729369878769,0.5523275136947632,0.09302747994661331,,,,,,,,,,,,
0.0,0.0,62.0,61,502,,,,,,,,,,,,0.0,0.009358418174088001,0.009358418174088001,34.191261291503906,0.0,0.033090170472860336,0.0066274371929466724,0.017104314640164375,0.7611373066902161,0.061967670917510986,0.6563215851783752,0.0814075693488121
,,,61,502,0.0,0.008229556493461132,0.008229556493461132,34.19218826293945,0.0,0.008644209243357182,0.017105283215641975,0.7611544728279114,0.07105419039726257,0.5528547167778015,0.09297092258930206,,,,,,,,,,,,
0.0,0.0,63.0,62,510,,,,,,,,,,,,0.0,0.009299203753471375,0.009299203753471375,34.191261291503906,0.0,0.032992541790008545,0.0065890224650502205,0.017104314640164375,0.7611373066902161,0.061822373420000076,0.6583129167556763,0.0811711996793747
,,,62,510,0.0,0.008312636986374855,0.008312636986374855,34.19219207763672,0.0,0.008664686232805252,0.017105283215641975,0.7611544728279114,0.07115992158651352,0.5517522096633911,0.09308189898729324,,,,,,,,,,,,
0.0,0.0,64.0,63,518,,,,,,,,,,,,0.0,0.009313059039413929,0.009313059039413929,34.191261291503906,0.0,0.03300313651561737,0.006585760973393917,0.017104314640164375,0.7611373066902161,0.061632633209228516,0.6584827899932861,0.08115118741989136
,,,63,518,0.0,0.008209781721234322,0.008209781721234322,34.19219207763672,0.0,0.008613764308393002,0.017105283215641975,0.7611544132232666,0.07097076624631882,0.5544333457946777,0.092807836830616,,,,,,,,,,,,
0.0,0.0,65.0,64,526,,,,,,,,,,,,0.0,0.009301134385168552,0.009301134385168552,34.191261291503906,0.0,0.032970231026411057,0.006564782001078129,0.017104314640164375,0.7611373066902161,0.061840884387493134,0.6595693826675415,0.08102180808782578
,,,64,526,0.0,0.00833878293633461,0.00833878293633461,34.19219207763672,0.0,0.0086160684004426,0.017105281352996826,0.7611544728279114,0.07090926915407181,0.5543768405914307,0.09281875938177109,,,,,,,,,,,,
0.0,0.0,66.0,65,534,,,,,,,,,,,,0.0,0.009295796044170856,0.009295796044170856,34.191261291503906,0.0,0.032959192991256714,0.006559084169566631,0.017104314640164375,0.7611373066902161,0.06143008917570114,0.6598660945892334,0.08098664879798889
,,,65,534,0.0,0.008329696021974087,0.008329696021974087,34.19219207763672,0.0,0.00857501570135355,0.017105281352996826,0.7611544132232666,0.07093051075935364,0.5565001368522644,0.0925963819026947,,,,,,,,,,,,
0.0,0.0,67.0,66,542,,,,,,,,,,,,0.0,0.009266389533877373,0.009266389533877373,34.191261291503906,0.0,0.03289653733372688,0.00652583222836256,0.017104314640164375,0.7611373066902161,0.06240431219339371,0.6615856885910034,0.08078109472990036
,,,66,542,0.0,0.008320632390677929,0.008320632390677929,34.19219207763672,0.0,0.008528396487236023,0.017105281352996826,0.7611544728279114,0.07046037912368774,0.5588684678077698,0.09234653413295746,,,,,,,,,,,,
0.0,0.0,68.0,67,550,,,,,,,,,,,,0.0,0.00926110241562128,0.00926110241562128,34.191261291503906,0.0,0.03292926028370857,0.006563841365277767,0.017104314640164375,0.7611373066902161,0.06097458675503731,0.6596214175224304,0.08101590722799301
,,,67,550,0.0,0.008415710180997849,0.008415710180997849,34.19219207763672,0.0,0.008456818759441376,0.017105283215641975,0.7611544728279114,0.07058335095643997,0.5625231862068176,0.09196021407842636,,,,,,,,,,,,
0.0,0.0,69.0,68,558,,,,,,,,,,,,0.0,0.009239926934242249,0.009239926934242249,34.191261291503906,0.0,0.03282304108142853,0.0064787971787154675,0.017104314640164375,0.7611373066902161,0.0618608333170414,0.6640265583992004,0.08048956096172333
,,,68,558,0.0,0.008288932032883167,0.008288932032883167,34.19219207763672,0.0,0.008433130569756031,0.017105283215641975,0.7611544132232666,0.07010263204574585,0.563812255859375,0.09183114767074585,,,,,,,,,,,,
0.0,0.0,70.0,69,566,,,,,,,,,,,,0.0,0.00922759622335434,0.00922759622335434,34.191261291503906,0.0,0.03281087428331375,0.006478963885456324,0.017104314640164375,0.7611373066902161,0.06102905794978142,0.6640204787254333,0.08049046248197556
,,,69,566,0.0,0.008420633152127266,0.008420633152127266,34.19218826293945,0.0,0.008409135974943638,0.017105281352996826,0.7611544132232666,0.07014235854148865,0.5650455355644226,0.09169898927211761,,,,,,,,,,,,
0.0,0.0,71.0,70,574,,,,,,,,,,,,0.0,0.009211665950715542,0.009211665950715542,34.191261291503906,0.0,0.03284156695008278,0.006525584030896425,0.017104314640164375,0.7611373066902161,0.06040247902274132,0.661605954170227,0.0807795450091362
,,,70,574,0.0,0.008413400501012802,0.008413400501012802,34.19218826293945,0.0,0.008404063060879707,0.017105281352996826,0.7611544728279114,0.07014941424131393,0.5653069615364075,0.09166993945837021,,,,,,,,,,,,
0.0,0.0,72.0,71,582,,,,,,,,,,,,0.0,0.009171409532427788,0.009171409532427788,34.191261291503906,0.0,0.03265875205397606,0.006383029744029045,0.017104314640164375,0.7611373066902161,0.061283744871616364,0.6689918041229248,0.07989241182804108
,,,71,582,0.0,0.008370633237063885,0.008370633237063885,34.19219207763672,0.0,0.00830830167979002,0.017105283215641975,0.7611544132232666,0.06958481669425964,0.5701057314872742,0.09114808589220047,,,,,,,,,,,,
0.0,0.0,73.0,72,590,,,,,,,,,,,,0.0,0.009105009026825428,0.009105009026825428,34.191261291503906,0.0,0.03264225646853447,0.006432931404560804,0.017104314640164375,0.7611373066902161,0.06022465601563454,0.6664089560508728,0.0802038162946701
,,,72,590,0.0,0.008342803455889225,0.008342803455889225,34.19218826293945,0.0,0.008275932632386684,0.017105283215641975,0.7611544728279114,0.06952521950006485,0.5718108415603638,0.09097061306238174,,,,,,,,,,,,
0.0,0.0,74.0,73,598,,,,,,,,,,,,0.0,0.00912791583687067,0.00912791583687067,34.191261291503906,0.0,0.03256656229496002,0.006334332283586264,0.017104314640164375,0.7611373066902161,0.060391198843717575,0.6715195178985596,0.07958699762821198
,,,73,598,0.0,0.008330880664288998,0.008330880664288998,34.19219207763672,0.0,0.008220131509006023,0.017105281352996826,0.7611544132232666,0.06915822625160217,0.5748229026794434,0.09066320955753326,,,,,,,,,,,,
0.0,0.0,75.0,74,606,,,,,,,,,,,,0.0,0.009173428639769554,0.009173428639769554,34.191261291503906,0.0,0.032585375010967255,0.006307629868388176,0.017104314640164375,0.7611373066902161,0.06054842844605446,0.6729030609130859,0.07941915839910507
,,,74,606,0.0,0.008391809649765491,0.008391809649765491,34.19219207763672,0.0,0.008196071721613407,0.017105283215641975,0.7611544132232666,0.06923586130142212,0.5760176181793213,0.09052857756614685,,,,,,,,,,,,
0.0,0.0,76.0,75,614,,,,,,,,,,,,0.0,0.009060554206371307,0.009060554206371307,34.191261291503906,0.0,0.03242836520075798,0.006263492628931999,0.017104314640164375,0.7611373066902161,0.0600384920835495,0.6751924753189087,0.07914052158594131
,,,75,614,0.0,0.00827544741332531,0.00827544741332531,34.19219207763672,0.0,0.00819785799831152,0.017105283215641975,0.7611544728279114,0.06901530176401138,0.5759132504463196,0.09053681790828705,,,,,,,,,,,,
0.0,0.0,77.0,76,622,,,,,,,,,,,,0.0,0.009083944372832775,0.009083944372832775,34.191261291503906,0.0,0.03249818831682205,0.006309928838163614,0.017104314640164375,0.7611373066902161,0.059488143771886826,0.6727884411811829,0.07943349331617355
,,,76,622,0.0,0.008307099342346191,0.008307099342346191,34.19219207763672,0.0,0.008103243075311184,0.017105283215641975,0.7611544728279114,0.06868233531713486,0.5808565616607666,0.09001077711582184,,,,,,,,,,,,
0.0,0.0,78.0,77,630,,,,,,,,,,,,0.0,0.00911134947091341,0.00911134947091341,34.191261291503906,0.0,0.03243422135710716,0.006218558177351952,0.017104314640164375,0.7611373066902161,0.05906573683023453,0.6775258779525757,0.07885602861642838
,,,77,630,0.0,0.008269756101071835,0.008269756101071835,34.19219207763672,0.0,0.008088690228760242,0.017105283215641975,0.7611544728279114,0.06859472393989563,0.5814917087554932,0.08993088454008102,,,,,,,,,,,,
0.0,0.0,79.0,78,638,,,,,,,,,,,,0.0,0.009026081301271915,0.009026081301271915,34.191261291503906,0.0,0.03228168562054634,0.006151285488158464,0.017104314640164375,0.7611373066902161,0.060055237263441086,0.6810076832771301,0.07842851430177689
,,,78,638,0.0,0.008304087445139885,0.008304087445139885,34.19218826293945,0.0,0.008107981644570827,0.017105285078287125,0.7611544728279114,0.06841184943914413,0.5804537534713745,0.09004288166761398,,,,,,,,,,,,
0.0,0.0,80.0,79,646,,,,,,,,,,,,0.0,0.009112631902098656,0.009112631902098656,34.191261291503906,0.0,0.03230776637792587,0.00609081843867898,0.017104314640164375,0.7611373066902161,0.05900223180651665,0.6841474771499634,0.07804211974143982
,,,79,646,0.0,0.008190999738872051,0.008190999738872051,34.192195892333984,0.0,0.007992548868060112,0.017105283215641975,0.7611544132232666,0.06807254254817963,0.5865584015846252,0.08939839899539948,,,,,,,,,,,,
0.0,0.0,81.0,80,654,,,,,,,,,,,,0.0,0.009023276157677174,0.009023276157677174,34.191261291503906,0.0,0.03224080801010132,0.006113213952630758,0.017104314640164375,0.7611373066902161,0.058295976370573044,0.6829891800880432,0.07818516343832016
,,,80,654,0.0,0.008336348459124565,0.008336348459124565,34.19219207763672,0.0,0.007954155094921589,0.017105283215641975,0.7611544132232666,0.06779799610376358,0.5885196328163147,0.08918587863445282,,,,,,,,,,,,
0.0,0.0,82.0,81,662,,,,,,,,,,,,0.0,0.00907918531447649,0.00907918531447649,34.191261291503906,0.0,0.03217899426817894,0.005995489656925201,0.017104314640164375,0.7611373066902161,0.058462511748075485,0.6890902519226074,0.07742884755134583
,,,81,662,0.0,0.008235343731939793,0.008235343731939793,34.19218826293945,0.0,0.007899118587374687,0.017105283215641975,0.7611544728279114,0.0673552080988884,0.5914247035980225,0.08887285739183426,,,,,,,,,,,,
0.0,0.0,83.0,82,670,,,,,,,,,,,,0.0,0.009028524160385132,0.009028524160385132,34.191261291503906,0.0,0.032117586582899094,0.005984746851027012,0.017104314640164375,0.7611373066902161,0.0580824539065361,0.6896477341651917,0.0773591548204422
,,,82,670,0.0,0.008190032094717026,0.008190032094717026,34.19219207763672,0.0,0.007861597463488579,0.017105283215641975,0.7611544728279114,0.06707645207643509,0.5933822989463806,0.08866328746080399,,,,,,,,,,,,
0.0,0.0,84.0,83,678,,,,,,,,,,,,0.0,0.008961607702076435,0.008961607702076435,34.191261291503906,0.0,0.031975843012332916,0.005909918341785669,0.017104314640164375,0.7611373066902161,0.05723675712943077,0.6935297250747681,0.07687419652938843
,,,83,678,0.0,0.008175640366971493,0.008175640366971493,34.19219207763672,0.0,0.00780507642775774,0.017105283215641975,0.7611544132232666,0.0667237862944603,0.5963222980499268,0.08834390342235565,,,,,,,,,,,,
0.0,0.0,85.0,84,686,,,,,,,,,,,,0.0,0.009032576344907284,0.009032576344907284,34.191261291503906,0.0,0.032027218490839005,0.005890326574444771,0.017104314640164375,0.7611373066902161,0.0568866953253746,0.6945466995239258,0.0767466351389885
,,,84,686,0.0,0.00800374150276184,0.00800374150276184,34.19219207763672,0.0,0.007782754022628069,0.017105281352996826,0.7611544728279114,0.0664329081773758,0.5974604487419128,0.08821763098239899,,,,,,,,,,,,
0.0,0.0,86.0,85,694,,,,,,,,,,,,0.0,0.008968386799097061,0.008968386799097061,34.191261291503906,0.0,0.03193333372473717,0.0058606332167983055,0.017104314640164375,0.7611373066902161,0.05646929144859314,0.6960870623588562,0.07655297219753265
,,,85,694,0.0,0.008196534588932991,0.008196534588932991,34.19219207763672,0.0,0.007760697044432163,0.017105281352996826,0.7611544728279114,0.06640893965959549,0.5985321998596191,0.08809281885623932,,,,,,,,,,,,
0.0,0.0,87.0,86,702,,,,,,,,,,,,0.0,0.00892049539834261,0.00892049539834261,34.191261291503906,0.0,0.03187810629606247,0.005853294860571623,0.017104314640164375,0.7611373066902161,0.05570753663778305,0.696469783782959,0.07650452852249146
,,,86,702,0.0,0.007917899638414383,0.007917899638414383,34.19219207763672,0.0,0.0077295382507145405,0.017105281352996826,0.7611544728279114,0.06614644825458527,0.6001902222633362,0.08790893852710724,,,,,,,,,,,,
0.0,0.0,88.0,87,710,,,,,,,,,,,,0.0,0.008901985362172127,0.008901985362172127,34.191261291503906,0.0,0.031737830489873886,0.005731530021876097,0.017104314640164375,0.7611373066902161,0.05670798569917679,0.7027768492698669,0.0757051482796669
,,,87,710,0.0,0.008036825805902481,0.008036825805902481,34.19218826293945,0.0,0.007697634398937225,0.017105283215641975,0.7611545324325562,0.0657549500465393,0.6017602682113647,0.08773479610681534,,,,,,,,,,,,
0.0,0.0,89.0,88,718,,,,,,,,,,,,0.0,0.008753267116844654,0.008753267116844654,34.191261291503906,0.0,0.03166183456778526,0.005804251879453659,0.017104314640164375,0.7611373066902161,0.05637141689658165,0.6990069150924683,0.07618339359760284
,,,88,718,0.0,0.007833023555576801,0.007833023555576801,34.19219207763672,0.0,0.007635204121470451,0.017105281352996826,0.7611544132232666,0.06546737998723984,0.6050496101379395,0.0873759314417839,,,,,,,,,,,,
0.0,0.0,90.0,89,726,,,,,,,,,,,,0.0,0.00888450350612402,0.00888450350612402,34.191261291503906,0.0,0.03165864199399948,0.005669821985065937,0.017104314640164375,0.7611373066902161,0.054880667477846146,0.7059816718101501,0.07529626786708832
,,,89,726,0.0,0.007791978772729635,0.007791978772729635,34.19219207763672,0.0,0.007655165158212185,0.017105281352996826,0.7611544728279114,0.06568367779254913,0.6040670275688171,0.08749090880155563,,,,,,,,,,,,
0.0,0.0,91.0,90,734,,,,,,,,,,,,0.0,0.00879987794905901,0.00879987794905901,34.191261291503906,0.0,0.03172933682799339,0.005825144704431295,0.017104314640164375,0.7611373066902161,0.05456452816724777,0.6979320049285889,0.07632030546665192
,,,90,734,0.0,0.007787568960338831,0.007787568960338831,34.19219207763672,0.0,0.007626401726156473,0.017105283215641975,0.7611544728279114,0.06548326462507248,0.6054940223693848,0.08732418715953827,,,,,,,,,,,,
0.0,0.0,92.0,91,742,,,,,,,,,,,,0.0,0.008815068751573563,0.008815068751573563,34.191261291503906,0.0,0.03154916316270828,0.0056297751143574715,0.017104314640164375,0.7611373066902161,0.054727986454963684,0.7080575227737427,0.07503011077642441
,,,91,742,0.0,0.007763704750686884,0.007763704750686884,34.19218826293945,0.0,0.0076134526170790195,0.017105283215641975,0.7611544132232666,0.06524206697940826,0.6061959862709045,0.08725269883871078,,,,,,,,,,,,
0.0,0.0,93.0,92,750,,,,,,,,,,,,0.0,0.00862948503345251,0.00862948503345251,34.191261291503906,0.0,0.03141488507390022,0.005681083537638187,0.017104314640164375,0.7611373066902161,0.055042967200279236,0.7053949236869812,0.07537057250738144
,,,92,750,0.0,0.0077377851121127605,0.0077377851121127605,34.19219207763672,0.0,0.007588707841932774,0.017105283215641975,0.7611544132232666,0.0649649053812027,0.6074906587600708,0.08711186051368713,,,,,,,,,,,,
0.0,0.0,94.0,93,758,,,,,,,,,,,,0.0,0.008733286522328854,0.008733286522328854,34.191261291503906,0.0,0.03140734136104584,0.005569737870246172,0.017104314640164375,0.7611373066902161,0.054838474839925766,0.7111676931381226,0.07462872564792633
,,,93,758,0.0,0.007624830584973097,0.007624830584973097,34.19219207763672,0.0,0.007568810135126114,0.017105281352996826,0.7611544132232666,0.06483574211597443,0.6084542274475098,0.08699753135442734,,,,,,,,,,,,
0.0,0.0,95.0,94,766,,,,,,,,,,,,0.0,0.008607990108430386,0.008607990108430386,34.191261291503906,0.0,0.03131010755896568,0.00559780141338706,0.017104314640164375,0.7611373066902161,0.05409768223762512,0.7097157835960388,0.0748162716627121
,,,94,766,0.0,0.0077038658782839775,0.0077038658782839775,34.19219207763672,0.0,0.007564909756183624,0.017105283215641975,0.7611544728279114,0.06498756259679794,0.6086767911911011,0.08697356283664703,,,,,,,,,,,,
0.0,0.0,96.0,95,774,,,,,,,,,,,,0.0,0.008742783218622208,0.008742783218622208,34.191261291503906,0.0,0.03143570199608803,0.00558860506862402,0.017104314640164375,0.7611373066902161,0.05373882129788399,0.7101941108703613,0.07475493103265762
,,,95,774,0.0,0.007641280069947243,0.007641280069947243,34.19219207763672,0.0,0.007536150515079498,0.017105281352996826,0.7611544132232666,0.06482130289077759,0.6101841330528259,0.08680856227874756,,,,,,,,,,,,
0.0,0.0,97.0,96,782,,,,,,,,,,,,0.0,0.008635757490992546,0.008635757490992546,34.191261291503906,0.0,0.031330179423093796,0.005590110085904598,0.017104314640164375,0.7611373066902161,0.053738683462142944,0.7101150751113892,0.07476481050252914
,,,96,782,0.0,0.007651959080249071,0.007651959080249071,34.19219207763672,0.0,0.007536429911851883,0.017105283215641975,0.7611544132232666,0.0647326186299324,0.6101886630058289,0.08681042492389679,,,,,,,,,,,,
0.0,0.0,98.0,97,790,,,,,,,,,,,,0.0,0.008583811111748219,0.008583811111748219,34.191261291503906,0.0,0.03119608759880066,0.005507960915565491,0.017104314640164375,0.7611373066902161,0.053818922489881516,0.7143728733062744,0.07421351224184036
,,,97,790,0.0,0.007659458555281162,0.007659458555281162,34.19218826293945,0.0,0.007491798140108585,0.017105283215641975,0.7611544132232666,0.06440921872854233,0.6124635338783264,0.08655476570129395,,,,,,,,,,,,
0.0,0.0,99.0,98,798,,,,,,,,,,,,0.0,0.008522110991179943,0.008522110991179943,34.191261291503906,0.0,0.031168600544333458,0.005542173516005278,0.017104314640164375,0.7611373066902161,0.054393328726291656,0.7125962972640991,0.07444353401660919
,,,98,798,0.0,0.0075894007459282875,0.0075894007459282875,34.19218826293945,0.0,0.007454326841980219,0.017105281352996826,0.7611543536186218,0.06421902775764465,0.6143746376037598,0.08633507043123245,,,,,,,,,,,,
0.0,0.0,100.0,99,806,,,,,,,,,,,,0.0,0.008566663600504398,0.008566663600504398,34.191261291503906,0.0,0.03121272847056389,0.005541748367249966,0.017104314640164375,0.7611373066902161,0.05352581664919853,0.7126216888427734,0.07444039732217789
,,,99,806,0.0,0.007592294830828905,0.007592294830828905,34.19219207763672,0.0,0.007481987122446299,0.017105281352996826,0.7611544728279114,0.06452015787363052,0.6130064725875854,0.08649733662605286,,,,,,,,,,,,
0.0,1.0,2.0,100,814,,,,,,,,,,,,0.0,0.008614622987806797,0.008614622987806797,32.740135192871094,0.0003274013288319111,0.023598499596118927,0.005873559042811394,0.008782917633652687,0.7195139527320862,0.05299840867519379,0.6954247951507568,0.07663509994745255
,,,100,814,0.0,0.00743773952126503,0.00743773952126503,33.596744537353516,0.000335967488354072,0.0073664989322423935,0.01316140964627266,0.7441801428794861,0.06357333809137344,0.6167840957641602,0.08582573384046555,,,,,,,,,,,,
0.0,1.0,3.0,101,822,,,,,,,,,,,,0.0,0.008762292563915253,0.008762292563915253,31.17884063720703,0.0003117883752565831,0.020098581910133362,0.006452410016208887,0.004572090692818165,0.6747387647628784,0.054304562509059906,0.6654139161109924,0.08032187819480896
,,,101,822,0.0,0.007378860376775265,0.007378860376775265,32.063629150390625,0.0003206362889613956,0.0075072660110890865,0.006721020210534334,0.7000375986099243,0.06326302886009216,0.6094954013824463,0.08664090931415558,,,,,,,,,,,,
0.0,1.0,4.0,102,830,,,,,,,,,,,,0.0,0.008914344944059849,0.008914344944059849,29.830036163330078,0.0002983003796543926,0.018603507429361343,0.006886837538331747,0.0025040260516107082,0.6364057660102844,0.055679310113191605,0.6428892016410828,0.08298151940107346
,,,102,830,0.0,0.007321032229810953,0.007321032229810953,30.58240509033203,0.0003058239817619324,0.007708884309977293,0.0035781641490757465,0.6578013300895691,0.0631747618317604,0.598950207233429,0.08779453486204147,,,,,,,,,,,,
0.0,1.0,5.0,103,838,,,,,,,,,,,,0.0,0.008984468877315521,0.008984468877315521,28.734067916870117,0.000287340662907809,0.017697246745228767,0.006999948527663946,0.001425490016117692,0.6048863530158997,0.05611260235309601,0.6370245218276978,0.08366015553474426
,,,103,838,0.0,0.007271486800163984,0.007271486800163984,29.341388702392578,0.00029341387562453747,0.00797491054981947,0.0019826600328087807,0.6223570704460144,0.06348726898431778,0.585163414478302,0.08929385244846344,,,,,,,,,,,,
0.0,1.0,6.0,104,846,,,,,,,,,,,,0.0,0.009063285775482655,0.009063285775482655,27.84085464477539,0.0002784085227176547,0.017270691692829132,0.0070326062850654125,0.0008963885484263301,0.5799012184143066,0.05626803636550903,0.6353312730789185,0.083855040371418
,,,104,846,0.0,0.007293868809938431,0.007293868809938431,28.34284019470215,0.00028342840960249305,0.008171595633029938,0.001167984097264707,0.5937908887863159,0.0640149861574173,0.5749148726463318,0.09039123356342316,,,,,,,,,,,,
0.0,1.0,7.0,105,854,,,,,,,,,,,,0.0,0.009171247482299805,0.009171247482299805,27.097572326660156,0.0002709756954573095,0.017088165506720543,0.0070107923820614815,0.0006351497722789645,0.5603910684585571,0.056270018219947815,0.6364619731903076,0.08372491598129272
,,,105,854,0.0,0.007246571127325296,0.007246571127325296,27.508167266845703,0.0002750816638581455,0.008343886584043503,0.0007703580777160823,0.5710883140563965,0.06424311548471451,0.5659050941467285,0.09133995324373245,,,,,,,,,,,,
0.0,1.0,8.0,106,862,,,,,,,,,,,,0.0,0.009232408367097378,0.009232408367097378,26.509902954101562,0.00026509902090765536,0.016947146505117416,0.006946918088942766,0.0005027209990657866,0.5456385016441345,0.056098874658346176,0.6397730112075806,0.08334269374608994
,,,106,862,0.0,0.0072166454046964645,0.0072166454046964645,26.830251693725586,0.0002683025086298585,0.008647918701171875,0.0005707106320187449,0.553656816482544,0.06509547680616379,0.5501040816307068,0.09299033135175705,,,,,,,,,,,,
0.0,1.0,9.0,107,870,,,,,,,,,,,,0.0,0.009313968941569328,0.009313968941569328,26.15545654296875,0.0002615545818116516,0.01687885820865631,0.0068706185556948185,0.00043271653703413904,0.5365555286407471,0.056001488119363785,0.643726646900177,0.08288394659757614
,,,107,870,0.0,0.007182648871093988,0.007182648871093988,26.331388473510742,0.0002633138792589307,0.008840139023959637,0.0004673955263569951,0.5411507487297058,0.06551904231309891,0.5400588512420654,0.09401623904705048,,,,,,,,,,,,
0.0,1.0,10.0,108,878,,,,,,,,,,,,0.0,0.009259534068405628,0.009259534068405628,25.988197326660156,0.00025988195557147264,0.01666201651096344,0.006730206310749054,0.000412394612794742,0.5318211913108826,0.05558275803923607,0.6510045528411865,0.08203266561031342
,,,108,878,0.0,0.007130996324121952,0.007130996324121952,26.077922821044922,0.00026077922666445374,0.00907741766422987,0.00041951716411858797,0.5343770980834961,0.06610963493585587,0.5278292298316956,0.09526767581701279,,,,,,,,,,,,
0.0,1.0,11.0,109,886,,,,,,,,,,,,0.0,0.009082681499421597,0.009082681499421597,25.780071258544922,0.00025780071155168116,0.016315236687660217,0.0065633635967969894,0.00041139169479720294,0.5266219973564148,0.05494753271341324,0.6596547961235046,0.08100930601358414
,,,109,886,0.0,0.0070421709679067135,0.0070421709679067135,25.894027709960938,0.00025894027203321457,0.0090147964656353,0.000407522136811167,0.5294747948646545,0.06603239476680756,0.531024158000946,0.09494137763977051,,,,,,,,,,,,
0.0,1.0,12.0,110,894,,,,,,,,,,,,0.0,0.00917909387499094,0.00917909387499094,25.467817306518555,0.0002546781615819782,0.016398293897509575,0.006581438705325127,0.0003830837958958,0.5195661187171936,0.05510922148823738,0.6587146520614624,0.08112091571092606
,,,110,894,0.0,0.0069929324090480804,0.0069929324090480804,25.651166915893555,0.0002565116446930915,0.008987775072455406,0.00040203597745858133,0.523676872253418,0.06578002870082855,0.5324518084526062,0.09480041265487671,,,,,,,,,,,,
0.0,1.0,13.0,111,902,,,,,,,,,,,,0.0,0.009439525194466114,0.009439525194466114,25.126684188842773,0.0002512668143026531,0.016835927963256836,0.006801287177950144,0.00034384781611151993,0.512114405632019,0.05623045936226845,0.6473091840744019,0.08246519416570663
,,,111,902,0.0,0.006958127953112125,0.006958127953112125,25.327926635742188,0.0002532791986595839,0.009184731170535088,0.00035938178189098835,0.5164821147918701,0.06634929031133652,0.5222880840301514,0.09582241624593735,,,,,,,,,,,,
0.0,1.0,14.0,112,910,,,,,,,,,,,,0.0,0.009180368855595589,0.009180368855595589,24.866792678833008,0.00024866790045052767,0.01647363230586052,0.00669525982812047,0.00034933554707095027,0.5064431428909302,0.055798113346099854,0.6528068780899048,0.08181971311569214
,,,112,910,0.0,0.006881898734718561,0.006881898734718561,25.00128746032715,0.0002500128757674247,0.009090114384889603,0.0003518375160638243,0.5093898773193359,0.06624078005552292,0.5271121859550476,0.09533711522817612,,,,,,,,,,,,
0.0,1.0,15.0,113,918,,,,,,,,,,,,0.0,0.009120514616370201,0.009120514616370201,24.760995864868164,0.0002476099762134254,0.01640532724559307,0.006700959987938404,0.00033624234492890537,0.5038809180259705,0.05584504082798958,0.6525110006332397,0.08185449987649918
,,,113,918,0.0,0.0068934084847569466,0.0068934084847569466,24.813961029052734,0.0002481395786162466,0.009072658605873585,0.00033970081130973995,0.505189061164856,0.06597821414470673,0.5279908180236816,0.09524670243263245,,,,,,,,,,,,
0.0,1.0,16.0,114,926,,,,,,,,,,,,0.0,0.009062733501195908,0.009062733501195908,24.4942569732666,0.00024494255194440484,0.016323542222380638,0.006687978282570839,0.00032788797398097813,0.4982386529445648,0.055745258927345276,0.6531840562820435,0.08177509903907776
,,,114,926,0.0,0.006836668122559786,0.006836668122559786,24.644672393798828,0.0002464467252139002,0.008839985355734825,0.0003359824768267572,0.5014144778251648,0.06527765095233917,0.5400989651679993,0.09401490539312363,,,,,,,,,,,,
0.0,1.0,17.0,115,934,,,,,,,,,,,,0.0,0.009038259275257587,0.009038259275257587,24.180822372436523,0.0002418082149233669,0.01593024842441082,0.006366868037730455,0.0002833126927725971,0.4916658401489258,0.05423680692911148,0.669835090637207,0.07978775352239609
,,,115,934,0.0,0.00677693635225296,0.00677693635225296,24.369083404541016,0.00024369085440412164,0.009074440225958824,0.0003044292679987848,0.49559909105300903,0.06588874012231827,0.5279770493507385,0.09525470435619354,,,,,,,,,,,,
0.0,1.0,18.0,116,942,,,,,,,,,,,,0.0,0.008788743056356907,0.008788743056356907,23.759851455688477,0.00023759849136695266,0.016071448102593422,0.00671957153826952,0.0003255348710808903,0.4830438792705536,0.05588432401418686,0.6515437364578247,0.08196815848350525
,,,116,942,0.0,0.006774133071303368,0.006774133071303368,23.98502540588379,0.00023985026928130537,0.00902283750474453,0.00029564855503849685,0.48764902353286743,0.06587836146354675,0.5305506587028503,0.09498611092567444,,,,,,,,,,,,
